Gene_ID	NR_ID	Identity	Align Length	Q start	Q end	T start	T end	E value	Score	Function
Ss07g14160.1	XP_015631538.1	82.9	586	22	604	28	608	1.50E-285	986.9	XP_015631538.1 9-cis-epoxycarotenoid dioxygenase NCED3, chloroplastic [Oryza sativa Japonica Group]
Ss10g13750.1	ALJ78536.1	61.4	57	1	48	1	57	7.70E-08	60.8	ALJ78536.1 ribosomal protein L10 (mitochondrion) [Malus hupehensis var. mengshanensis]
Ss10g13760.1	KEH17714.1	62	234	1	166	85	318	5.70E-71	272.3	KEH17714.1 NADH-quinone oxidoreductase protein [Medicago truncatula]
Ss10g13770.1	OVA18868.1	80.6	31	27	57	12	42	2.60E-06	56.2	OVA18868.1 Photosystem I PsaA/PsaB [Macleaya cordata]
Ss10g13790.1	RLN38669.1	83.2	220	7	224	9	228	3.30E-103	379.8	RLN38669.1 uncharacterized protein C2845_PM01G38690 [Panicum miliaceum]
Ss10g13800.1	XP_022682526.1	80	85	1	81	1	85	1.50E-28	130.6	XP_022682526.1 uncharacterized protein At4g28440 [Setaria italica]
Ss10g13810.1	PAN04689.1	77.4	62	1	62	1	61	3.80E-20	102.1	PAN04689.1 hypothetical protein PAHAL_1G083700 [Panicum hallii]
Ss10g13820.1	XP_003567110.1	56.9	367	7	335	8	373	1.40E-97	361.7	XP_003567110.1 dihydroorotase, mitochondrial [Brachypodium distachyon]
Ss07g14070.1	RLN31030.1	66.6	446	1	442	1	443	8.70E-113	412.5	RLN31030.1 protein IQ-DOMAIN 1-like [Panicum miliaceum]
Ss02g24500.1	XP_024317203.1	57.2	1569	1	1510	1	1538	0.00E+00	1702.2	XP_024317203.1 LOW QUALITY PROTEIN: uncharacterized protein LOC100829204 [Brachypodium distachyon]
Ss02g24480.1	XP_021315430.1	82.7	496	50	536	69	562	6.90E-221	771.9	XP_021315430.1 CLP protease regulatory subunit CLPX1, mitochondrial [Sorghum bicolor]
Ss02g24490.1	XP_021304232.1	59.5	746	1	718	1	710	6.40E-222	775.8	XP_021304232.1 UV-stimulated scaffold protein A homolog [Sorghum bicolor]
Ss02g24520.1	XP_020394053.1	46.5	370	116	461	152	500	7.90E-32	143.7	XP_020394053.1 protein IQ-DOMAIN 1 isoform X2 [Zea mays]
Ss02g24530.1	XP_015623612.1	79.4	399	1	398	1	393	6.30E-177	625.5	XP_015623612.1 uncharacterized protein LOC4329088 [Oryza sativa Japonica Group]
Ss02g24510.1	EAY91999.1	69.3	592	2	586	87	677	2.20E-236	823.5	EAY91999.1 hypothetical protein OsI_13689 [Oryza sativa Indica Group]
Ss10g11120.1	XP_015632761.1	67.1	258	136	367	2336	2592	6.40E-80	303.1	XP_015632761.1 protein ABERRANT POLLEN TRANSMISSION 1 isoform X1 [Oryza sativa Japonica Group]
Ss10g11130.1	XP_006650089.1	71.3	2653	3	2625	5	2612	0.00E+00	3559.2	XP_006650089.1 PREDICTED: protein ABERRANT POLLEN TRANSMISSION 1-like isoform X2 [Oryza brachyantha]
Ss10g11110.1	XP_010228617.1	70.5	183	1	181	2036	2217	6.10E-60	235.7	XP_010228617.1 protein ABERRANT POLLEN TRANSMISSION 1 isoform X2 [Brachypodium distachyon]
Ss10g11150.1	XP_006650089.1	73.9	92	85	176	186	277	8.80E-35	152.1	XP_006650089.1 PREDICTED: protein ABERRANT POLLEN TRANSMISSION 1-like isoform X2 [Oryza brachyantha]
Ss10g11160.1	XP_020155021.1	53.4	416	1	273	2149	2563	5.40E-103	379.4	XP_020155021.1 protein ABERRANT POLLEN TRANSMISSION 1-like isoform X1 [Aegilops tauschii subsp. tauschii]
Ss10g11140.1	PWZ43732.1	62.8	94	1	94	86	179	8.40E-29	131.3	PWZ43732.1 hypothetical protein Zm00014a_037647 [Zea mays]
Ss10g11170.1	XP_020155021.1	49.9	405	223	487	2052	2456	2.00E-89	335.1	XP_020155021.1 protein ABERRANT POLLEN TRANSMISSION 1-like isoform X1 [Aegilops tauschii subsp. tauschii]
Ss10g11180.1	XP_025793294.1	62.7	201	1	172	2411	2606	3.80E-56	223	XP_025793294.1 protein ABERRANT POLLEN TRANSMISSION 1 isoform X1 [Panicum hallii]
Ss06g07650.1	OAY72600.1	51.5	99	4	100	4	102	7.60E-18	95.1	OAY72600.1 hypothetical protein ACMD2_12362 [Ananas comosus]
Ss06g07660.1	EEC74034.1	77.6	317	10	321	13	328	1.70E-137	494.2	EEC74034.1 hypothetical protein OsI_08995 [Oryza sativa Indica Group]
Ss06g07600.1	XP_002454239.1	55.1	225	1	216	1	220	6.10E-51	206.1	XP_002454239.1 24.1 kDa heat shock protein, mitochondrial isoform X2 [Sorghum bicolor]
Ss06g07610.1	RLM80752.1	85.8	211	2	212	3	212	1.80E-92	344	RLM80752.1 polyadenylate-binding protein 2-like [Panicum miliaceum]
Ss06g07580.1	XP_025812913.1	88.2	484	49	532	60	536	1.80E-245	853.6	XP_025812913.1 O-fucosyltransferase 7-like [Panicum hallii]
Ss06g07590.1	XP_003570601.1	52.3	220	1	217	1	212	9.40E-44	182.2	XP_003570601.1 24.1 kDa heat shock protein, mitochondrial isoform X2 [Brachypodium distachyon]
Ss06g07640.1	OAY72601.1	50	132	1	106	1	127	1.10E-18	97.8	OAY72601.1 hypothetical protein ACMD2_12361 [Ananas comosus]
Ss06g07620.1	EES07216.1	82	322	1	318	44	365	4.60E-156	555.8	EES07216.1 hypothetical protein SORBI_3004G229100 [Sorghum bicolor]
Ss01g27930.1	AKB91757.1	87.4	151	1	151	1	151	1.20E-69	267.7	AKB91757.1 heavy metal-associated isoprenylated protein 1 [Dasypyrum villosum]
Ss09g13550.1	BAF05497.2	81.9	426	35	460	43	466	6.20E-186	655.6	BAF05497.2 Os01g0617600, partial [Oryza sativa Japonica Group]
Ss01g27910.1	PUZ68309.1	85.6	411	24	434	21	431	4.40E-202	709.1	PUZ68309.1 hypothetical protein GQ55_2G016100 [Panicum hallii var. hallii]
Ss09g13570.1	XP_025803258.1	61.5	270	21	276	78	347	7.20E-84	315.8	XP_025803258.1 E3 ubiquitin-protein ligase At1g12760-like isoform X1 [Panicum hallii]
Ss01g27890.1	XP_020156618.1	42.5	153	1	103	28	180	2.30E-17	93.6	XP_020156618.1 probable xyloglucan glycosyltransferase 9 [Aegilops tauschii subsp. tauschii]
Ss01g27900.1	AQK66746.1	78.3	526	46	561	13	529	1.70E-52	212.6	AQK66746.1 Pentatricopeptide repeat-containing protein mitochondrial [Zea mays]
Ss09g13600.1	XP_003565107.1	87.9	364	1	362	1	360	3.00E-175	619.8	XP_003565107.1 cell division protein FtsY homolog, chloroplastic [Brachypodium distachyon]
Ss01g27880.1	XP_006654221.2	70.9	151	8	154	138	281	1.90E-48	197.6	XP_006654221.2 PREDICTED: uncharacterized protein LOC102721273 isoform X2 [Oryza brachyantha]
Ss09g13620.1	XP_020114750.1	82.6	345	14	358	20	363	3.50E-168	596.3	XP_020114750.1 bifunctional UDP-glucose 4-epimerase and UDP-xylose 4-epimerase 1-like [Ananas comosus]
Ss09g13630.1	XP_012699413.1	90	269	1	269	1	268	3.10E-137	493	XP_012699413.1 uncharacterized protein LOC105913882 [Setaria italica]
Ss01g27950.1	YP_514640.1	72.6	230	1	200	12	240	2.00E-77	293.9	YP_514640.1 cytochrome c biogenesis C (mitochondrion) [Oryza sativa Indica Group]
Ss01g27960.1	YP_514646.1	47.9	121	2	75	74	194	1.10E-15	87.4	YP_514646.1 hypothetical protein OrsaiPp17 (mitochondrion) [Oryza sativa Indica Group]
Ss07g31560.1	XP_025797766.1	75.5	330	1	329	1	330	6.90E-139	498.8	XP_025797766.1 peroxidase 2-like [Panicum hallii]
Ss02g06330.1	XP_003570620.1	78.1	366	1	366	1	362	2.20E-146	523.9	XP_003570620.1 oxidation resistance protein 1 [Brachypodium distachyon]
Ss02g06320.1	RLN15664.1	54.9	142	75	200	133	269	3.40E-23	114.4	RLN15664.1 putative BOI-related E3 ubiquitin-protein ligase 3 isoform X1 [Panicum miliaceum]
Ss02g06350.1	EAY87564.1	78.7	94	52	145	219	312	3.30E-35	153.3	EAY87564.1 hypothetical protein OsI_08976 [Oryza sativa Indica Group]
Ss02g06340.1	XP_015623746.1	43.6	514	27	533	22	510	9.60E-98	362.8	XP_015623746.1 uncharacterized protein LOC4330760 isoform X3 [Oryza sativa Japonica Group]
Ss02g06370.1	XP_025883057.1	45.3	139	14	151	4	142	2.80E-26	123.6	XP_025883057.1 uncharacterized protein LOC9271009 isoform X1 [Oryza sativa Japonica Group]
Ss02g06360.1	XP_020160539.1	57.3	103	91	184	79	175	3.70E-17	93.6	XP_020160539.1 uncharacterized protein LOC109745839 [Aegilops tauschii subsp. tauschii]
Ss02g06390.1	EAY87562.1	66	591	1	573	1	588	3.00E-198	696.8	EAY87562.1 hypothetical protein OsI_08974 [Oryza sativa Indica Group]
Ss02g06380.1	EAZ06970.1	34.2	222	40	254	107	326	3.20E-38	164.1	EAZ06970.1 hypothetical protein OsI_29212 [Oryza sativa Indica Group]
Ss02g06410.1	AVY91786.1	72.9	177	14	186	8	184	1.20E-69	268.1	AVY91786.1 PLAT/LH2 domain [Saccharum hybrid cultivar SP80-3280]
Ss02g06400.1	RLM78348.1	53.7	311	1	287	1	302	1.10E-71	275.4	RLM78348.1 uncharacterized protein C2845_PM12G27370 [Panicum miliaceum]
Ss02g32690.1	XP_015626825.1	66.6	764	62	818	79	841	2.00E-296	1023.5	XP_015626825.1 pentatricopeptide repeat-containing protein At4g04790, mitochondrial [Oryza sativa Japonica Group]
Ss02g32700.1	PWZ28562.1	62.3	167	1	166	1	157	1.20E-33	148.3	PWZ28562.1 bZIP transcription factor 11 [Zea mays]
Ss02g32710.1	XP_025793110.1	82.6	253	1	244	1	253	1.30E-116	424.5	XP_025793110.1 E3 ubiquitin-protein ligase MARCH1 isoform X1 [Panicum hallii]
Ss02g32720.1	ACN33328.1	51.7	145	20	161	179	299	7.10E-24	116.3	ACN33328.1 unknown [Zea mays]
Ss02g32730.1	XP_025811289.1	67.2	515	52	541	47	559	1.90E-178	630.9	XP_025811289.1 uncharacterized protein LOC112889031 [Panicum hallii]
Ss02g32740.1	RLN08180.1	78.5	836	2	830	7	839	2.50E-111	408.7	RLN08180.1 pentatricopeptide repeat-containing protein [Panicum miliaceum]
Ss04g16400.1	XP_010240141.1	76.3	750	1	750	1	750	0.00E+00	1161	XP_010240141.1 pentatricopeptide repeat-containing protein At3g53360, mitochondrial [Brachypodium distachyon]
Ss04g16410.1	BAJ98940.1	81.4	344	1	343	1	344	2.50E-147	526.9	BAJ98940.1 predicted protein [Hordeum vulgare subsp. vulgare]
Ss04g16380.1	CBH32507.1	51.5	171	4	162	84	253	4.60E-27	126.3	CBH32507.1 conserved hypothetical protein [Triticum aestivum]
Ss02g32780.1	XP_002451481.2	58	69	58	116	85	153	4.80E-10	69.3	XP_002451481.2 cyclin-dependent protein kinase inhibitor SMR6 [Sorghum bicolor]
Ss04g16360.1	XP_004976432.1	76.8	419	1	418	1	419	9.20E-189	664.8	XP_004976432.1 chaperone protein dnaJ A6 [Setaria italica]
Ss04g16370.1	ALD84369.1	71.5	277	1	265	1	274	7.40E-59	232.6	ALD84369.1 DREB1A [Phyllostachys edulis]
Ss04g16340.1	XP_025824011.1	80.1	382	1	379	1	378	2.90E-173	613.2	XP_025824011.1 probable isoaspartyl peptidase/L-asparaginase 3 isoform X1 [Panicum hallii]
Ss04g16350.1	PUZ48309.1	90.6	32	66	97	111	142	4.90E-08	62.4	PUZ48309.1 hypothetical protein GQ55_7G235800 [Panicum hallii var. hallii]
Ss04g16320.1	PWZ37471.1	76.6	363	1	355	1	361	2.90E-151	540	PWZ37471.1 putative kinase-like protein TMKL1 [Zea mays]
Ss04g16330.1	AAX95446.1	39.6	106	80	174	68	170	1.00E-08	65.5	AAX95446.1 hypothetical protein [Oryza sativa Japonica Group]
Ss05g13130.1	BAJ95834.1	75.4	655	2	639	3	655	8.40E-258	894.8	BAJ95834.1 predicted protein [Hordeum vulgare subsp. vulgare]
Ss05g13120.1	XP_020405287.1	87.4	1091	1	1091	1	1091	0.00E+00	1909.4	XP_020405287.1 uncharacterized protein LOC100280426 isoform X1 [Zea mays]
Ss05g13110.1	XP_020152550.1	59.8	102	1	93	1	102	1.80E-20	103.6	XP_020152550.1 uncharacterized protein LOC109737831 [Aegilops tauschii subsp. tauschii]
Ss05g13100.1	RLM62197.1	66.4	235	1	222	1	232	1.70E-72	277.7	RLM62197.1 two-component response regulator ORR4-like isoform X2 [Panicum miliaceum]
Ss05g13090.1	XP_003568550.1	65.9	217	1	208	1	214	2.80E-69	266.9	XP_003568550.1 uncharacterized protein LOC100839203 [Brachypodium distachyon]
Ss05g13080.1	XP_003580401.1	46.8	186	146	322	327	507	6.30E-36	156.8	XP_003580401.1 uncharacterized protein LOC100845356 [Brachypodium distachyon]
Ss05g13070.1	XP_006654345.1	87.6	363	1	363	1	363	1.10E-193	681	XP_006654345.1 PREDICTED: uncharacterized protein LOC102712634 [Oryza brachyantha]
Ss05g13060.1	YP_009001995.1	88.7	106	1	106	1	106	1.50E-42	177.2	YP_009001995.1 ribosomal protein S4 (chloroplast) [Puelia olyriformis]
Ss05g13150.1	XP_006652381.2	53.8	80	1	78	426	505	1.40E-16	90.5	XP_006652381.2 PREDICTED: uncharacterized protein LOC102713619 [Oryza brachyantha]
Ss05g13140.1	RLN00858.1	69.2	39	130	168	152	189	2.70E-06	57.4	RLN00858.1 hypothetical protein C2845_PM06G23230 [Panicum miliaceum]
Ss11g08660.1	XP_020959254.1	48.7	156	24	158	71	223	3.70E-27	126.7	XP_020959254.1 mRNA cap guanine-N7 methyltransferase 1 isoform X3 [Arachis ipaensis]
Ss11g08630.1	KOM37976.1	84.2	38	4	41	262	299	4.30E-10	68.9	KOM37976.1 hypothetical protein LR48_Vigan03g135800 [Vigna angularis]
Ss11g08640.1	XP_020189930.1	56.8	1202	1	1180	1	1177	0.00E+00	1079.7	XP_020189930.1 uncharacterized protein LOC109775617 [Aegilops tauschii subsp. tauschii]
Ss11g08610.1	PNT63653.1	50.5	95	7	101	35	126	3.70E-14	82.8	PNT63653.1 hypothetical protein BRADI_4g19530v3 [Brachypodium distachyon]
Ss11g08620.1	XP_020177487.1	77.3	622	9	629	1	616	1.80E-289	1000	XP_020177487.1 putative pentatricopeptide repeat-containing protein At3g13770, mitochondrial [Aegilops tauschii subsp. tauschii]
Ss05g18960.1	OEL29874.1	71.4	84	119	202	279	361	3.30E-26	124	OEL29874.1 putative protein phosphatase 2C 32 [Dichanthelium oligosanthes]
Ss05g18950.1	XP_006654125.1	86.8	151	1	151	1	151	2.20E-68	263.5	XP_006654125.1 PREDICTED: pseudo histidine-containing phosphotransfer protein 2 [Oryza brachyantha]
Ss05g18940.1	XP_004960887.1	89.9	576	61	636	1	576	4.50E-304	1048.5	XP_004960887.1 NADP-dependent malic enzyme, chloroplastic [Setaria italica]
Ss05g18930.1	XP_010915384.1	65.7	169	54	222	174	335	1.40E-51	208.4	XP_010915384.1 PREDICTED: auxin-responsive protein IAA16-like isoform X2 [Elaeis guineensis]
Ss05g19000.1	XP_002457208.1	82.6	344	96	438	114	457	4.30E-168	596.3	XP_002457208.1 protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1 [Sorghum bicolor]
Ss05g18990.1	XP_020170127.1	79.4	160	35	188	27	186	1.30E-68	264.6	XP_020170127.1 uncharacterized protein LOC109755640 [Aegilops tauschii subsp. tauschii]
Ss05g18980.1	XP_004968473.1	84	1423	6	1428	11	1433	0.00E+00	2217.2	XP_004968473.1 uncharacterized protein LOC101780552 [Setaria italica]
Ss05g18970.1	XP_006655065.1	60.5	618	12	626	8	615	3.00E-167	594	XP_006655065.1 PREDICTED: protein CHUP1, chloroplastic [Oryza brachyantha]
Ss05g19010.1	XP_004958201.1	66.2	207	22	228	6	212	7.20E-60	236.1	XP_004958201.1 uncharacterized protein LOC101756977 [Setaria italica]
Ss07g15850.1	XP_020185036.1	65.8	345	1	345	1	345	8.60E-124	448.7	XP_020185036.1 uncharacterized protein LOC109770740 [Aegilops tauschii subsp. tauschii]
Ss07g29890.1	XP_004968896.1	72.4	254	15	265	1	253	9.60E-91	338.6	XP_004968896.1 SPX domain-containing protein 6 [Setaria italica]
Ss07g29860.1	RLN33006.1	64.5	248	3	244	119	364	3.80E-74	283.5	RLN33006.1 uncharacterized protein C2845_PM03G12740 [Panicum miliaceum]
Ss06g23290.1	EEC81267.1	61.1	337	16	337	3	334	4.70E-106	389.8	EEC81267.1 hypothetical protein OsI_24363 [Oryza sativa Indica Group]
Ss07g29880.1	EAZ04700.1	62.8	529	1	518	4	526	1.50E-180	637.9	EAZ04700.1 hypothetical protein OsI_26860 [Oryza sativa Indica Group]
Ss07g29870.1	XP_004958288.1	84.9	179	1	179	1	179	1.00E-50	205.3	XP_004958288.1 elongation factor 1-delta 1 [Setaria italica]
Ss07g29820.1	PUZ72885.1	73.2	455	5	449	3	439	1.10E-174	618.2	PUZ72885.1 hypothetical protein GQ55_2G431600 [Panicum hallii var. hallii]
Ss07g29810.1	ACG30782.1	93.2	146	1	146	1	145	2.20E-52	210.3	ACG30782.1 60S ribosomal protein L27a-3 [Zea mays]
Ss07g29840.1	BAJ87181.1	67.1	359	1	357	1	353	1.90E-129	467.6	BAJ87181.1 predicted protein [Hordeum vulgare subsp. vulgare]
Ss06g23280.1	XP_015693910.1	43	179	292	457	183	359	2.10E-29	135.6	XP_015693910.1 PREDICTED: uncharacterized protein LOC107304407 [Oryza brachyantha]
Ss08g03730.1	XP_015650457.1	85.6	341	42	381	44	384	4.40E-169	599.4	XP_015650457.1 probable mitochondrial adenine nucleotide transporter BTL1 [Oryza sativa Japonica Group]
Ss08g03720.1	XP_021320815.1	71.4	695	1	669	1	693	2.60E-249	866.7	XP_021320815.1 exocyst complex component EXO70A1 [Sorghum bicolor]
Ss08g03710.1	EAZ07655.1	65.5	1805	1	1737	1	1782	0.00E+00	1790	EAZ07655.1 hypothetical protein OsI_29908 [Oryza sativa Indica Group]
Ss08g03700.1	XP_004973958.1	87.1	325	116	440	119	443	2.30E-158	563.9	XP_004973958.1 uncharacterized protein LOC101780195 [Setaria italica]
Ss08g03690.1	PUZ71344.1	76.5	234	1	234	12	238	3.30E-103	379.8	PUZ71344.1 hypothetical protein GQ55_2G306900 [Panicum hallii var. hallii]
Ss08g03680.1	XP_006659610.1	70.9	419	35	452	38	452	1.30E-90	339	XP_006659610.1 PREDICTED: spindle pole body component 110-like [Oryza brachyantha]
Ss08g03670.1	EMS50812.1	70.9	843	1	841	1	829	0.00E+00	1117.4	EMS50812.1 TBC1 domain family member 5 homolog A [Triticum urartu]
Ss06g23310.1	XP_002437545.2	85.6	1121	19	1129	39	1159	0.00E+00	1635.5	XP_002437545.2 auxin response factor 19 [Sorghum bicolor]
Ss08g03650.1	XP_014756359.1	71.3	380	10	388	33	412	4.30E-156	556.2	XP_014756359.1 oxysterol-binding protein-related protein 4C isoform X1 [Brachypodium distachyon]
Ss08g03640.1	XP_020157058.1	67.2	591	29	613	37	624	4.50E-224	782.7	XP_020157058.1 KH domain-containing protein HEN4-like isoform X2 [Aegilops tauschii subsp. tauschii]
Ss01g12770.1	XP_004970191.1	62.2	558	23	467	27	578	3.50E-187	659.8	XP_004970191.1 external alternative NAD(P)H-ubiquinone oxidoreductase B3, mitochondrial [Setaria italica]
Ss10g08710.1	CBI31099.3	77.3	141	37	159	245	385	2.20E-50	203.8	CBI31099.3 unnamed protein product, partial [Vitis vinifera]
Ss10g08680.1	YP_514643.1	91.3	69	1	69	123	191	2.00E-30	137.1	YP_514643.1 NADH dehydrogenase subunit 7 (mitochondrion) [Oryza sativa Indica Group]
Ss10g08690.1	PUZ39256.1	93.4	61	1	61	1	61	7.50E-26	120.9	PUZ39256.1 hypothetical protein GQ55_9G272500 [Panicum hallii var. hallii]
Ss10g08700.1	YP_009526548.1	81.1	122	1	122	602	720	1.40E-47	194.1	YP_009526548.1 hypothetical protein (mitochondrion) [Ammopiptanthus mongolicus]
Ss10g08630.1	NP_039419.1	100	37	1	37	1	37	8.40E-12	74.7	NP_039419.1 ribosomal protein L36 (plastid) [Oryza sativa Japonica Group]
Ss10g08640.1	XP_020167958.1	55.6	169	3	151	6	174	1.50E-30	137.9	XP_020167958.1 protein TIFY 11b-like [Aegilops tauschii subsp. tauschii]
Ss10g08660.1	AZP40280.1	72.3	101	3	97	4	104	3.30E-31	139.8	AZP40280.1 NADH dehydrogenase subunit 7 (mitochondrion) [Cucumis melo var. momordica]
Ss09g03940.1	XP_003576413.3	67.2	600	18	617	36	629	2.30E-239	833.6	XP_003576413.3 LOW QUALITY PROTEIN: carotenoid 9,10(9',10')-cleavage dioxygenase [Brachypodium distachyon]
Ss09g03930.1	RLM62225.1	75.8	157	2	158	5	158	1.30E-55	221.1	RLM62225.1 iron-sulfur assembly protein IscA-like 2, mitochondrial [Panicum miliaceum]
Ss09g03950.1	OEL21825.1	88.9	515	1	515	1	515	7.80E-262	907.9	OEL21825.1 Sugar transport protein 14 [Dichanthelium oligosanthes]
Ss09g03970.1	XP_004956578.1	83.4	331	25	354	26	356	6.70E-164	582	XP_004956578.1 nudix hydrolase 20, chloroplastic [Setaria italica]
Ss09g03960.1	XP_020179486.1	50.5	934	27	933	1	848	2.80E-217	760.8	XP_020179486.1 disease resistance protein RPS2-like [Aegilops tauschii subsp. tauschii]
Ss09g03990.1	XP_020169825.1	35.7	154	59	203	584	736	5.50E-23	113.2	XP_020169825.1 protein FAR1-RELATED SEQUENCE 5-like [Aegilops tauschii subsp. tauschii]
Ss09g03980.1	XP_004973329.1	88	366	1	359	1	366	3.40E-187	659.4	XP_004973329.1 UDP-glucose 4-epimerase 2 [Setaria italica]
Ss09g04010.1	RCV11335.1	43.7	439	7	404	5	439	2.50E-82	311.2	RCV11335.1 hypothetical protein SETIT_2G177200v2 [Setaria italica]
Ss09g04000.1	RCV11313.1	82.9	416	1	416	1	414	2.00E-204	716.8	RCV11313.1 hypothetical protein SETIT_2G176000v2 [Setaria italica]
Ss07g28400.1	XP_015689265.1	91.6	2180	1	2175	1	2179	0.00E+00	3907.8	XP_015689265.1 PREDICTED: DExH-box ATP-dependent RNA helicase DExH12 [Oryza brachyantha]
Ss07g28410.1	XP_002460944.1	76.9	432	1	429	1	431	3.40E-178	629.8	XP_002460944.1 interferon-related developmental regulator 2 isoform X2 [Sorghum bicolor]
Ss07g28340.1	XP_003562376.1	82.8	406	28	433	24	425	2.00E-194	683.7	XP_003562376.1 arabinosyltransferase RRA3 [Brachypodium distachyon]
Ss07g28320.1	SPT17156.1	64.8	543	1	514	3	544	4.70E-150	536.6	SPT17156.1 unnamed protein product [Triticum aestivum]
Ss07g28380.1	AAQ56289.1	46.3	67	33	99	724	790	1.50E-13	80.9	AAQ56289.1 putative reverse transcriptase [Oryza sativa Japonica Group]
Ss07g28390.1	XP_006657899.1	74.2	361	1	361	1	361	7.70E-83	312.8	XP_006657899.1 PREDICTED: U-box domain-containing protein 4-like [Oryza brachyantha]
Ss07g28360.1	XP_020165865.1	51.4	105	8	111	12	116	5.70E-21	105.5	XP_020165865.1 putative nuclease HARBI1 [Aegilops tauschii subsp. tauschii]
Ss07g28370.1	XP_002466604.1	96.9	423	37	459	15	437	6.10E-234	815.1	XP_002466604.1 eukaryotic peptide chain release factor subunit 1-3 [Sorghum bicolor]
Ss08g09420.1	XP_003574488.1	63	311	1	310	13	322	5.30E-112	409.5	XP_003574488.1 2-oxoglutarate-dependent dioxygenase AOP2 [Brachypodium distachyon]
Ss08g09360.1	XP_015648266.1	91.5	520	15	534	14	533	1.40E-282	976.9	XP_015648266.1 nucleobase-ascorbate transporter 6 isoform X2 [Oryza sativa Japonica Group]
Ss08g09350.1	XP_003578066.1	61.3	181	1	171	1	177	1.90E-47	194.1	XP_003578066.1 uncharacterized protein LOC100821553 [Brachypodium distachyon]
Ss08g09340.1	XP_025802764.1	80.6	232	43	273	55	286	9.30E-104	382.1	XP_025802764.1 cyclin-D2-1-like isoform X1 [Panicum hallii]
Ss08g09330.1	XP_003578068.1	76.3	654	9	652	14	666	9.80E-278	961.1	XP_003578068.1 mitogen-activated protein kinase kinase kinase NPK1 isoform X1 [Brachypodium distachyon]
Ss08g09400.1	EMS65540.1	60.9	312	1	312	69	379	1.40E-104	384.8	EMS65540.1 Gibberellin 3-beta-dioxygenase 1 [Triticum urartu]
Ss08g09380.1	PUZ61364.1	64.5	262	9	266	61	317	3.50E-88	330.1	PUZ61364.1 hypothetical protein GQ55_4G269800 [Panicum hallii var. hallii]
Ss08g09370.1	AAP04202.1	70.3	434	19	449	193	626	1.80E-177	627.5	AAP04202.1 hypothetical protein [Oryza sativa Japonica Group]
Ss01g39960.1	RLN22139.1	87.8	409	1	407	1	409	1.00E-211	741.1	RLN22139.1 autophagy-related protein 18d-like [Panicum miliaceum]
Ss03g06280.1	XP_025797172.1	68.8	577	1	562	1	571	9.80E-202	708.4	XP_025797172.1 BEL1-like homeodomain protein 7 [Panicum hallii]
Ss03g06270.1	AAM15781.1	57	1173	39	1158	75	1197	0.00E+00	1209.5	AAM15781.1 Hypothetical protein [Oryza sativa Japonica Group]
Ss01g39950.1	XP_003569202.1	85.9	474	1	473	15	479	3.90E-236	822.4	XP_003569202.1 O-fucosyltransferase 3 isoform X1 [Brachypodium distachyon]
Ss03g06240.1	NP_001347209.1	88.2	68	1	68	560	627	4.80E-27	125.2	NP_001347209.1 uncharacterized protein LOC100273582 [Zea mays]
Ss03g06230.1	XP_004985595.1	71.3	209	1	194	660	868	1.10E-77	295	XP_004985595.1 DNA topoisomerase 3-alpha [Setaria italica]
