Gene_ID	SwissProt_ID	Identity	Align Length	Q start	Q end	T start	T end	E value	Score	Function
Ss03g06530.1	Q6NQ51|RRT4_ARATH	67.167	466	3	460	25	490	0	648	Rhamnogalacturonan I rhamnosyltransferase 1 OS=Arabidopsis thaliana OX=3702 GN=RRT4 PE=1 SV=1
Ss03g06540.1	Q9LVQ0|PME31_ARATH	72.446	323	1	323	1	317	0	507	Pectinesterase 31 OS=Arabidopsis thaliana OX=3702 GN=PME31 PE=1 SV=1
Ss03g06580.1	Q9SVA5|PP357_ARATH	48.508	771	38	801	66	833	0	771	Pentatricopeptide repeat-containing protein At4g39530 OS=Arabidopsis thaliana OX=3702 GN=PCMP-E52 PE=3 SV=1
Ss06g12630.1	Q851R2|MEL1_ORYSJ	48.438	64	66	129	736	792	2.40E-07	51.6	Protein argonaute MEL1 OS=Oryza sativa subsp. japonica OX=39947 GN=MEL1 PE=2 SV=1
Ss06g12640.1	Q6QD59|SEC20_MOUSE	29.524	210	26	235	27	224	7.05E-07	52.8	Vesicle transport protein SEC20 OS=Mus musculus OX=10090 GN=Bnip1 PE=1 SV=1
Ss06g12590.1	Q9SXP2|FDH1_ORYSJ	92.553	376	1	376	1	376	0	721	Formate dehydrogenase 1, mitochondrial OS=Oryza sativa subsp. japonica OX=39947 GN=Os06g0486800 PE=1 SV=2
Ss06g12570.1	Q9ZUE0|PEK12_ARATH	57.809	493	292	765	250	718	0	550	Proline-rich receptor-like protein kinase PERK12 OS=Arabidopsis thaliana OX=3702 GN=PERK12 PE=2 SV=2
Ss06g12580.1	Q551H4|FRAY2_DICDI	55.663	309	8	315	62	367	7.50E-116	375	Serine/threonine-protein kinase fray2 OS=Dictyostelium discoideum OX=44689 GN=fray2 PE=3 SV=1
Ss06g12620.1	Q9T2L6|PSAA_SORBI	77.616	344	1	288	194	537	1.81E-166	483	Photosystem I P700 chlorophyll a apoprotein A1 OS=Sorghum bicolor OX=4558 GN=psaA PE=3 SV=1
Ss06g12610.1	Q93Z20|PTR17_ARATH	46.053	152	14	153	64	215	6.05E-37	140	Protein NRT1/ PTR FAMILY 8.5 OS=Arabidopsis thaliana OX=3702 GN=NPF8.5 PE=2 SV=1
Ss03g34840.1	Q9LST6|PSB2_ORYSJ	84.804	204	1	204	1	203	6.51E-131	369	Proteasome subunit beta type-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PBD1 PE=2 SV=2
Ss03g34830.1	B8AL97|CUCIN_ORYSI	52.311	411	46	429	56	465	1.43E-132	392	Cupincin OS=Oryza sativa subsp. indica OX=39946 GN=OsI_13867 PE=1 SV=1
Ss03g34780.1	Q9SRV1|BPM4_ARATH	68.983	403	23	419	29	421	0	556	BTB/POZ and MATH domain-containing protein 4 OS=Arabidopsis thaliana OX=3702 GN=BPM4 PE=1 SV=1
Ss03g34770.1	Q852K0|EGY1_ORYSJ	82.513	589	1	575	1	579	0	842	Probable zinc metalloprotease EGY1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=EGY1 PE=2 SV=3
Ss03g34760.1	P25866|UBC2_WHEAT	96.711	152	1	152	1	152	5.70E-110	311	Ubiquitin-conjugating enzyme E2 2 OS=Triticum aestivum OX=4565 GN=UBC2 PE=1 SV=1
Ss03g34750.1	Q8LFN2|Y3037_ARATH	53.774	742	42	777	43	773	0	758	Probable inactive leucine-rich repeat receptor-like protein kinase At3g03770 OS=Arabidopsis thaliana OX=3702 GN=At3g03770 PE=1 SV=1
Ss03g34820.1	Q9LR47|IP5P6_ARATH	58.086	606	1	546	1	600	0	678	Type IV inositol polyphosphate 5-phosphatase 6 OS=Arabidopsis thaliana OX=3702 GN=IP5P6 PE=1 SV=2
Ss03g34810.1	Q852L0|HD16N_ORYSJ	84.485	709	1	707	1	707	0	1235	Casein kinase 1-like protein HD16 OS=Oryza sativa subsp. japonica OX=39947 GN=HD16 PE=1 SV=1
Ss03g34790.1	Q852K3|RFC5_ORYSJ	66.066	333	217	503	51	354	5.03E-136	400	Replication factor C subunit 5 OS=Oryza sativa subsp. japonica OX=39947 GN=RFC5 PE=2 SV=1
Ss10g00960.1	Q7XBQ9|RGA2_SOLBU	30.435	805	178	943	96	829	3.80E-81	287	Disease resistance protein RGA2 OS=Solanum bulbocastanum OX=147425 GN=RGA2 PE=1 SV=1
Ss10g00940.1	Q7XBQ9|RGA2_SOLBU	30.89	955	194	1117	96	939	8.73E-91	316	Disease resistance protein RGA2 OS=Solanum bulbocastanum OX=147425 GN=RGA2 PE=1 SV=1
Ss10g00950.1	Q6ENP8|CCSA_SACOF	73.684	247	17	232	75	321	2.88E-122	352	Cytochrome c biogenesis protein CcsA OS=Saccharum officinarum OX=4547 GN=ccsA PE=3 SV=1
Ss10g01000.1	Q82WN0|TATB_NITEU	30	120	1	109	1	120	2.73E-08	54.3	Sec-independent protein translocase protein TatB OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=tatB PE=3 SV=1
Ss10g01010.1	P12153|RR19_ORYSJ	92.958	71	1	71	23	93	1.40E-43	138	30S ribosomal protein S19, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=rps19-A PE=3 SV=3
Ss10g00980.1	Q6ZFH6|RCN11_ORYSJ	66.906	278	14	272	20	297	1.04E-117	350	Beta-1,2-xylosyltransferase RCN11 OS=Oryza sativa subsp. japonica OX=39947 GN=RCN11 PE=1 SV=1
Ss10g01030.1	P0C497|RK2_ORYSJ	97.902	143	23	165	131	273	1.73E-97	285	50S ribosomal protein L2, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=rpl2-A PE=3 SV=1
Ss03g21370.1	B0WAQ0|LST2_CULQU	55.385	65	2	63	837	901	1.22E-13	74.7	Lateral signaling target protein 2 homolog OS=Culex quinquefasciatus OX=7176 GN=CPIJ004116 PE=3 SV=1
Ss03g21390.1	Q5KQN0|CAX2_ORYSJ	87.356	435	1	428	1	435	0	713	Vacuolar cation/proton exchanger 2 OS=Oryza sativa subsp. japonica OX=39947 GN=CAX2 PE=2 SV=2
Ss03g21400.1	A1EA64|NU1C_AGRST	75	52	5	56	130	180	5.95E-17	75.5	NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic OS=Agrostis stolonifera OX=63632 GN=ndhA PE=3 SV=1
Ss03g21410.1	P12153|RR19_ORYSJ	90.141	71	1	71	23	93	5.79E-42	134	30S ribosomal protein S19, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=rps19-A PE=3 SV=3
Ss03g21420.1	P12153|RR19_ORYSJ	88.732	71	1	71	23	93	2.29E-40	130	30S ribosomal protein S19, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=rps19-A PE=3 SV=3
Ss03g21430.1	O60508|PRP17_HUMAN	49.013	557	22	562	46	579	0	532	Pre-mRNA-processing factor 17 OS=Homo sapiens OX=9606 GN=CDC40 PE=1 SV=1
Ss03g21440.1	Q9M088|E135_ARATH	55.35	486	3	488	12	483	0	553	Glucan endo-1,3-beta-glucosidase 5 OS=Arabidopsis thaliana OX=3702 GN=At4g31140 PE=2 SV=1
Ss07g03220.1	Q8GXJ1|HDA15_ARATH	58.932	543	90	604	13	543	0	542	Histone deacetylase 15 OS=Arabidopsis thaliana OX=3702 GN=HDA15 PE=2 SV=2
Ss07g03230.1	Q8VZU2|SY132_ARATH	69.737	304	1	303	1	304	4.38E-128	370	Syntaxin-132 OS=Arabidopsis thaliana OX=3702 GN=SYP132 PE=1 SV=1
Ss07g03200.1	Q84WU2|UBP13_ARATH	79.57	1116	1	1114	1	1115	0	1862	Ubiquitin carboxyl-terminal hydrolase 13 OS=Arabidopsis thaliana OX=3702 GN=UBP13 PE=1 SV=1
Ss07g03210.1	O23337|PP311_ARATH	44.323	458	1	452	265	722	8.22E-135	407	Pentatricopeptide repeat-containing protein At4g14820 OS=Arabidopsis thaliana OX=3702 GN=PCMP-H3 PE=2 SV=1
Ss07g03180.1	F4KE63|SYVM2_ARATH	78.44	923	41	962	50	970	0	1550	Valine--tRNA ligase, chloroplastic/mitochondrial 2 OS=Arabidopsis thaliana OX=3702 GN=EMB2247 PE=3 SV=1
Ss07g03160.1	Q9LNG5|PPP7L_ARATH	32.5	160	31	171	253	408	4.84E-15	80.9	Serine/threonine-protein phosphatase 7 long form homolog OS=Arabidopsis thaliana OX=3702 GN=MAIL3 PE=2 SV=1
Ss07g03170.1	Q94AX4|DLD_ARATH	78.97	466	69	529	81	546	0	785	D-lactate dehydrogenase [cytochrome], mitochondrial OS=Arabidopsis thaliana OX=3702 GN=DLD PE=1 SV=1
Ss07g03140.1	Q9FG13|CXE15_ARATH	46.809	329	5	329	3	327	1.79E-90	276	Probable carboxylesterase 15 OS=Arabidopsis thaliana OX=3702 GN=CXE15 PE=2 SV=1
Ss07g03150.1	Q9MAS5|VA726_ARATH	84.211	95	41	135	125	219	8.07E-45	148	Putative vesicle-associated membrane protein 726 OS=Arabidopsis thaliana OX=3702 GN=VAMP726 PE=2 SV=2
Ss02g14430.1	Q0WP36|MOT2_ARATH	59.627	322	1	309	85	402	2.30E-109	329	Molybdate transporter 2 OS=Arabidopsis thaliana OX=3702 GN=MOT2 PE=1 SV=2
Ss02g14380.1	Q9SIM4|RL141_ARATH	83.582	134	1	134	1	134	5.43E-77	227	60S ribosomal protein L14-1 OS=Arabidopsis thaliana OX=3702 GN=RPL14A PE=2 SV=1
Ss02g14370.1	O22797|GLTP1_ARATH	54.167	168	42	176	35	202	4.79E-57	180	Glycolipid transfer protein 1 OS=Arabidopsis thaliana OX=3702 GN=GLTP1 PE=2 SV=1
Ss02g14360.1	Q6DRG1|RBM42_DANRE	59.231	130	108	237	283	399	2.18E-46	162	RNA-binding protein 42 OS=Danio rerio OX=7955 GN=rbm42 PE=2 SV=2
Ss02g14420.1	Q6K9N6|SUCB_ORYSJ	94.076	422	1	422	1	422	0	813	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Oryza sativa subsp. japonica OX=39947 GN=Os02g0621700 PE=1 SV=1
Ss02g14410.1	B5WWZ8|FAO1_LOTJA	41.071	168	5	172	2	168	5.16E-42	152	Long-chain-alcohol oxidase FAO1 OS=Lotus japonicus OX=34305 GN=FAO1 PE=1 SV=1
Ss02g14400.1	Q6K9N1|CKI1_ORYSJ	86.141	469	1	457	1	463	0	820	Casein kinase 1 OS=Oryza sativa subsp. japonica OX=39947 GN=CKI1 PE=1 SV=1
Ss02g14390.1	O64761|PIGC_ARATH	72.852	291	12	301	13	303	1.36E-130	376	Phosphatidylinositol N-acetylglucosaminyltransferase subunit C OS=Arabidopsis thaliana OX=3702 GN=PIGC PE=2 SV=1
Ss03g21910.1	Q75IV7|6PGL1_ORYSJ	85.357	280	1	278	18	296	8.32E-175	486	Probable 6-phosphogluconolactonase 1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0416500 PE=2 SV=1
Ss03g21850.1	Q9C9P4|KASC2_ARATH	66.48	537	2	491	6	541	0	716	3-oxoacyl-[acyl-carrier-protein] synthase II, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=KAS2 PE=1 SV=1
Ss03g21840.1	Q43009|SUS3_ORYSJ	93.873	816	1	816	1	816	0	1616	Sucrose synthase 3 OS=Oryza sativa subsp. japonica OX=39947 GN=SUS3 PE=1 SV=2
Ss03g21890.1	Q9LJH8|UBP1C_ARATH	56.03	398	42	383	41	426	1.13E-136	399	Oligouridylate-binding protein 1C OS=Arabidopsis thaliana OX=3702 GN=UBP1C PE=1 SV=1
Ss03g21900.1	Q84R94|TI10A_ORYSJ	64.53	234	24	257	14	228	3.72E-95	281	Protein TIFY 10a OS=Oryza sativa subsp. japonica OX=39947 GN=TIFY10A PE=1 SV=1
Ss03g21870.1	O80386|CIP7_ARATH	36.866	217	1	202	1	216	1.41E-33	144	COP1-interacting protein 7 OS=Arabidopsis thaliana OX=3702 GN=CIP7 PE=1 SV=1
Ss03g21880.1	Q8GRN0|FLZ13_ARATH	32.203	236	1	203	3	221	1.55E-22	94	FCS-Like Zinc finger 13 OS=Arabidopsis thaliana OX=3702 GN=FLZ13 PE=1 SV=1
Ss11g15020.1	Q7XA40|RGA3_SOLBU	30.769	1144	23	1146	20	967	7.30E-122	407	Putative disease resistance protein RGA3 OS=Solanum bulbocastanum OX=147425 GN=RGA3 PE=2 SV=2
Ss11g15010.1	O74113|CDC45_SCHPO	28.769	650	6	607	5	635	1.23E-75	256	Cell division control protein 45 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sna41 PE=1 SV=1
Ss11g15000.1	B3VTV7|MYB60_VITVI	48.58	317	1	246	1	315	2.72E-94	283	Transcription factor MYB60 OS=Vitis vinifera OX=29760 GN=MYB60 PE=2 SV=1
Ss11g14990.1	P0C389|CYF_ORYSJ	78.723	47	41	86	52	98	5.35E-16	73.6	Cytochrome f OS=Oryza sativa subsp. japonica OX=39947 GN=petA PE=3 SV=1
Ss11g14980.1	Q7XA39|RGA4_SOLBU	29.843	1146	6	1138	1	965	1.63E-110	374	Putative disease resistance protein RGA4 OS=Solanum bulbocastanum OX=147425 GN=RGA4 PE=2 SV=1
Ss05g05760.1	Q6YWF1|GAP1_ORYSJ	83.133	166	1	166	1	165	1.64E-99	286	GTPase activating protein 1 OS=Oryza sativa subsp. japonica OX=39947 GN=GAP1 PE=1 SV=1
Ss05g05750.1	Q9FNZ2|C3H48_ARATH	38.676	287	3	260	147	427	4.97E-62	204	Zinc finger CCCH domain-containing protein 48 OS=Arabidopsis thaliana OX=3702 GN=ZFWD1 PE=2 SV=1
Ss05g05740.1	Q5JMM1|ARFC_ORYSJ	66.331	695	1	685	58	731	0	858	Auxin response factor 3 OS=Oryza sativa subsp. japonica OX=39947 GN=ARF3 PE=2 SV=1
Ss05g05730.1	Q6EPG8|ASMT1_ORYSJ	59.375	64	1	64	301	364	2.20E-21	87.8	Acetylserotonin O-methyltransferase 1 OS=Oryza sativa subsp. japonica OX=39947 GN=ASMT1 PE=1 SV=1
Ss05g05720.1	P47917|ZRP4_MAIZE	56.583	357	10	360	9	364	8.79E-139	401	O-methyltransferase ZRP4 OS=Zea mays OX=4577 GN=ZRP4 PE=2 SV=1
Ss05g05710.1	P47917|ZRP4_MAIZE	53.022	364	1	359	1	364	3.07E-130	380	O-methyltransferase ZRP4 OS=Zea mays OX=4577 GN=ZRP4 PE=2 SV=1
Ss05g05700.1	Q9SGQ0|VOZ1_ARATH	54.989	451	3	451	7	415	4.46E-151	441	Transcription factor VOZ1 OS=Arabidopsis thaliana OX=3702 GN=VOZ1 PE=1 SV=1
Ss05g05690.1	Q62785|HAP28_RAT	54.545	77	50	126	73	149	1.62E-17	77.8	28 kDa heat- and acid-stable phosphoprotein OS=Rattus norvegicus OX=10116 GN=Pdap1 PE=1 SV=1
Ss05g05680.1	Q5NBP9|GLU2B_ORYSJ	66.981	106	25	128	17	122	2.79E-42	153	Glucosidase 2 subunit beta OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0276800 PE=2 SV=1
Ss05g02980.1	Q9M4G3|KDSB_MAIZE	72.941	170	1	141	118	287	7.06E-77	235	3-deoxy-manno-octulosonate cytidylyltransferase OS=Zea mays OX=4577 GN=KDSB PE=1 SV=1
Ss09g09990.1	Q9SJZ2|PER17_ARATH	65.749	327	8	331	1	326	8.84E-156	442	Peroxidase 17 OS=Arabidopsis thaliana OX=3702 GN=PER17 PE=2 SV=1
Ss09g09980.1	P93343|1433C_TOBAC	81.323	257	1	257	1	257	5.12E-153	429	14-3-3-like protein C OS=Nicotiana tabacum OX=4097 PE=1 SV=1
Ss09g09910.1	Q9FQA3|GST23_MAIZE	76.126	222	1	222	1	222	1.28E-123	356	Glutathione transferase GST 23 OS=Zea mays OX=4577 PE=2 SV=1
Ss09g09930.1	Q6K498|HOX4_ORYSJ	69.597	273	11	270	13	277	7.94E-112	326	Homeobox-leucine zipper protein HOX4 OS=Oryza sativa subsp. japonica OX=39947 GN=HOX4 PE=1 SV=1
Ss09g09920.1	Q9FMF7|DIT21_ARATH	83.227	471	82	552	93	563	0	811	Dicarboxylate transporter 2.1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=DIT2-1 PE=1 SV=1
Ss09g09950.1	P12073|RPOA_WHEAT	89.583	48	1	48	1	48	7.88E-24	93.2	DNA-directed RNA polymerase subunit alpha OS=Triticum aestivum OX=4565 GN=rpoA PE=3 SV=2
Ss09g09970.1	Q8N9R8|SCAI_HUMAN	31.624	585	16	595	65	603	6.42E-72	245	Protein SCAI OS=Homo sapiens OX=9606 GN=SCAI PE=1 SV=2
Ss09g09960.1	Q6ENE3|PETD_ORYNI	91	100	1	100	61	160	1.48E-56	174	Cytochrome b6-f complex subunit 4 OS=Oryza nivara OX=4536 GN=petD PE=3 SV=1
Ss09g16420.1	Q9AT00|TGD3_ARATH	59.023	266	87	285	79	343	2.73E-93	282	Protein TRIGALACTOSYLDIACYLGLYCEROL 3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=TGD3 PE=1 SV=1
Ss04g00760.1	O80439|RR31_ARATH	70.312	64	63	126	53	116	3.47E-20	82.4	30S ribosomal protein S31, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RPS31 PE=1 SV=1
Ss09g16390.1	P93295|M310_ARATH	49.057	106	1	105	39	144	1.40E-28	107	Uncharacterized mitochondrial protein AtMg00310 OS=Arabidopsis thaliana OX=3702 GN=AtMg00310 PE=4 SV=1
Ss09g16410.1	P73121|Y1919_SYNY3	36.842	95	134	228	19	113	4.01E-10	62.8	Uncharacterized protein slr1919 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=slr1919 PE=3 SV=1
Ss04g00710.1	Q08277|HSP82_MAIZE	89.291	719	1	715	1	715	0	1212	Heat shock protein 82 OS=Zea mays OX=4577 GN=HSP82 PE=3 SV=1
Ss04g00680.1	Q8L709|CHX28_ARATH	34.53	808	21	807	30	798	1.49E-152	469	Cation/H(+) antiporter 28 OS=Arabidopsis thaliana OX=3702 GN=CHX28 PE=2 SV=2
Ss04g00690.1	Q9LE33|HPR3_ARATH	57.091	275	51	312	48	322	6.99E-105	312	Glyoxylate/hydroxypyruvate reductase HPR3 OS=Arabidopsis thaliana OX=3702 GN=HPR3 PE=2 SV=1
Ss09g16460.1	P51567|AFC2_ARATH	73.902	410	17	420	17	425	0	640	Serine/threonine-protein kinase AFC2 OS=Arabidopsis thaliana OX=3702 GN=AFC2 PE=1 SV=1
Ss09g16450.1	Q5XVA8|Y3905_ARATH	33.77	305	292	576	152	453	7.06E-19	93.6	Uncharacterized protein At3g49055 OS=Arabidopsis thaliana OX=3702 GN=At3g49055 PE=2 SV=1
Ss04g00720.1	Q9D081|ALG14_MOUSE	44.845	194	123	315	28	217	2.26E-48	164	UDP-N-acetylglucosamine transferase subunit ALG14 homolog OS=Mus musculus OX=10090 GN=Alg14 PE=1 SV=1
Ss07g32920.1	Q9M022|AIRP2_ARATH	67.105	228	1	228	1	228	8.35E-117	336	E3 ubiquitin-protein ligase AIRP2 OS=Arabidopsis thaliana OX=3702 GN=AIRP2 PE=1 SV=1
Ss07g32980.1	Q69Q02|DPE2_ORYSJ	82.688	930	112	1041	26	946	0	1620	4-alpha-glucanotransferase DPE2 OS=Oryza sativa subsp. japonica OX=39947 GN=DPE2 PE=2 SV=1
Ss02g20470.1	Q9C5D3|HIP7_ARATH	48.973	292	53	330	73	355	1.39E-60	200	Heavy metal-associated isoprenylated plant protein 7 OS=Arabidopsis thaliana OX=3702 GN=HIPP07 PE=1 SV=1
Ss10g18710.1	Q336N8|JM706_ORYSJ	64.557	869	2	861	4	853	0	1095	Lysine-specific demethylase JMJ706 OS=Oryza sativa subsp. japonica OX=39947 GN=JMJ706 PE=2 SV=1
Ss02g20450.1	Q41768|ILVB1_MAIZE	81.319	637	34	660	31	638	0	1061	Acetolactate synthase 1, chloroplastic OS=Zea mays OX=4577 GN=ALS1 PE=3 SV=1
Ss02g20460.1	Q9SS03|DIR21_ARATH	41.722	151	26	172	39	187	1.76E-27	105	Dirigent protein 21 OS=Arabidopsis thaliana OX=3702 GN=DIR21 PE=3 SV=1
Ss01g25350.1	B9EXM2|CARB_ORYSJ	90.622	1173	1	1166	1	1170	0	2173	Carbamoyl-phosphate synthase large chain, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=CARB PE=2 SV=1
Ss02g20510.1	Q7XRU4|MUB4_ORYSJ	77.778	135	1	130	1	135	1.38E-67	203	Membrane-anchored ubiquitin-fold protein 4 OS=Oryza sativa subsp. japonica OX=39947 GN=MUB4 PE=2 SV=2
Ss02g20480.1	F4HW04|DPOE1_ARATH	66.832	2222	3	2210	2	2156	0	3039	DNA polymerase epsilon catalytic subunit A OS=Arabidopsis thaliana OX=3702 GN=POL2A PE=1 SV=1
Ss02g20490.1	O64538|SAU40_ARATH	46.479	71	47	117	45	114	6.32E-14	67.4	Auxin-responsive protein SAUR40 OS=Arabidopsis thaliana OX=3702 GN=SAUR40 PE=2 SV=1
Ss01g25310.1	Q9LRW1|LBD22_ARATH	50.476	105	39	143	36	140	2.67E-31	119	LOB domain-containing protein 22 OS=Arabidopsis thaliana OX=3702 GN=LBD22 PE=2 SV=1
Ss01g25300.1	Q8LQJ8|FTSH5_ORYSJ	88.63	686	1	679	1	684	0	1250	ATP-dependent zinc metalloprotease FTSH 5, mitochondrial OS=Oryza sativa subsp. japonica OX=39947 GN=FTSH5 PE=3 SV=1
Ss01g25320.1	Q9CAI5|CKL2_ARATH	72.281	469	1	466	1	465	0	670	Casein kinase 1-like protein 2 OS=Arabidopsis thaliana OX=3702 GN=CKL2 PE=1 SV=1
Ss01g25270.1	Q9ZVD2|NHL13_ARATH	26.943	193	41	229	48	235	5.50E-20	90.1	NDR1/HIN1-like protein 13 OS=Arabidopsis thaliana OX=3702 GN=NHL13 PE=2 SV=1
Ss01g25260.1	Q0JLS6|RHD3_ORYSJ	89.565	805	58	862	2	806	0	1501	Protein ROOT HAIR DEFECTIVE 3 OS=Oryza sativa subsp. japonica OX=39947 GN=RHD3 PE=2 SV=1
Ss01g25280.1	F4I907|GLYR2_ARATH	80.282	284	42	325	69	352	1.48E-167	473	Glyoxylate/succinic semialdehyde reductase 2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GLYR2 PE=1 SV=1
Ss10g18670.1	Q0JKZ0|SNL6_ORYSJ	38.321	274	10	268	60	329	2.16E-49	171	Cinnamoyl-CoA reductase-like SNL6 OS=Oryza sativa subsp. japonica OX=39947 GN=SNL6 PE=3 SV=1
Ss10g18680.1	Q9LFE4|Y5673_ARATH	37.5	728	35	744	24	739	3.23E-104	344	WEB family protein At5g16730, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g16730 PE=1 SV=1
Ss03g38090.1	Q9XID3|Y1343_ARATH	58.386	793	30	816	27	797	0	900	G-type lectin S-receptor-like serine/threonine-protein kinase At1g34300 OS=Arabidopsis thaliana OX=3702 GN=At1g34300 PE=1 SV=1
Ss03g38100.1	Q851M9|AMT32_ORYSJ	80.909	440	1	424	33	471	0	686	Ammonium transporter 3 member 2 OS=Oryza sativa subsp. japonica OX=39947 GN=AMT3-2 PE=2 SV=1
Ss03g38050.1	Q851L8|CESA5_ORYSJ	91.509	106	1	106	133	237	2.06E-60	202	Probable cellulose synthase A catalytic subunit 5 [UDP-forming] OS=Oryza sativa subsp. japonica OX=39947 GN=CESA5 PE=2 SV=1
Ss03g38060.1	Q6YVM4|CESA6_ORYSJ	81.716	268	1	242	323	589	7.91E-146	437	Probable cellulose synthase A catalytic subunit 6 [UDP-forming] OS=Oryza sativa subsp. japonica OX=39947 GN=CESA6 PE=2 SV=1
Ss03g38070.1	Q84WV8|NPRT2_ARATH	78.65	548	7	554	6	553	0	927	Nicotinate phosphoribosyltransferase 2 OS=Arabidopsis thaliana OX=3702 GN=NAPRT2 PE=2 SV=1
Ss10g18700.1	Q38908|XTH30_ARATH	53.035	313	21	328	11	310	9.26E-110	327	Probable xyloglucan endotransglucosylase/hydrolase protein 30 OS=Arabidopsis thaliana OX=3702 GN=XTH30 PE=2 SV=2
Ss03g38020.1	Q851L8|CESA5_ORYSJ	93.962	1093	1	1092	1	1092	0	2043	Probable cellulose synthase A catalytic subunit 5 [UDP-forming] OS=Oryza sativa subsp. japonica OX=39947 GN=CESA5 PE=2 SV=1
Ss03g38030.1	Q851L8|CESA5_ORYSJ	93.967	1094	1	1093	1	1092	0	2041	Probable cellulose synthase A catalytic subunit 5 [UDP-forming] OS=Oryza sativa subsp. japonica OX=39947 GN=CESA5 PE=2 SV=1
Ss03g38040.1	Q8S9H7|DIV_ANTMA	33.88	183	11	187	22	202	1.56E-21	92.4	Transcription factor DIVARICATA OS=Antirrhinum majus OX=4151 GN=DIVARICATA PE=2 SV=1
Ss05g18030.1	F4KGE8|GIL1_ARATH	31.387	411	30	402	155	555	2.79E-57	199	Protein GRAVITROPIC IN THE LIGHT 1 OS=Arabidopsis thaliana OX=3702 GN=GIL1 PE=2 SV=1
Ss05g18020.1	Q6I5C3|PYL5_ORYSJ	84.135	208	1	207	1	208	5.93E-116	331	Abscisic acid receptor PYL5 OS=Oryza sativa subsp. japonica OX=39947 GN=PYL5 PE=1 SV=1
Ss05g17990.1	P0C380|IF1C_ORYSJ	79.167	72	1	72	25	96	9.78E-35	117	Translation initiation factor IF-1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=infA PE=3 SV=1
Ss05g18000.1	Q652L2|HIRA_ORYSJ	64.74	692	85	760	288	946	0	845	Protein HIRA OS=Oryza sativa subsp. japonica OX=39947 GN=Os09g0567700 PE=2 SV=1
Ss05g17970.1	Q5G1T1|PP272_ARATH	48.364	856	7	822	1	850	0	811	Pentatricopeptide repeat-containing protein At3g49170, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=EMB2261 PE=2 SV=1
Ss05g17980.1	Q5BJ29|FBXL7_MOUSE	28.475	295	96	376	214	474	1.42E-07	58.2	F-box/LRR-repeat protein 7 OS=Mus musculus OX=10090 GN=Fbxl7 PE=1 SV=1
Ss01g38790.1	Q9LS48|SG1_ARATH	36.364	242	77	315	62	300	6.26E-37	138	protein SLOW GREEN 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=SG1 PE=1 SV=1
Ss01g38800.1	Q08275|HSP23_MAIZE	79.355	155	1	155	1	154	3.44E-73	219	17.0 kDa class II heat shock protein OS=Zea mays OX=4577 GN=HSP18 PE=2 SV=1
Ss01g38740.1	P52780|SYQ_LUPLU	73.88	781	15	794	14	793	0	1209	Glutamine--tRNA ligase OS=Lupinus luteus OX=3873 PE=2 SV=2
Ss01g38710.1	A0A3Q7GFB5|WK72A_SOLLC	40.839	453	1	404	76	485	1.58E-78	254	WRKY transcription factor 72A OS=Solanum lycopersicum OX=4081 GN=WRKY72A PE=2 SV=1
Ss01g38720.1	Q93794|SEL10_CAEEL	27.875	287	161	433	262	524	1.73E-14	79.7	F-box/WD repeat-containing protein sel-10 OS=Caenorhabditis elegans OX=6239 GN=sel-10 PE=1 SV=3
Ss01g38780.1	Q5VRY0|RH39_ORYSJ	75.663	641	1	608	1	625	0	917	DEAD-box ATP-dependent RNA helicase 39 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0184500 PE=2 SV=1
Ss01g38750.1	Q9M9V7|PTR8_ARATH	46.914	81	270	349	334	411	3.76E-10	65.9	Protein NRT1/ PTR FAMILY 2.9 OS=Arabidopsis thaliana OX=3702 GN=NPF2.9 PE=1 SV=1
